group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Means,ParSimd64,10000000,,,80959458.0,ns,180
Means,ParSimd64,10000000,,,87009083.0,ns,183
Means,ParSimd64,10000000,,,85054458.0,ns,186
Means,ParSimd64,10000000,,,83893250.0,ns,189
Means,ParSimd64,10000000,,,86911417.0,ns,192
Means,ParSimd64,10000000,,,84018583.0,ns,195
Means,ParSimd64,10000000,,,89362417.0,ns,198
Means,ParSimd64,10000000,,,90568792.0,ns,201
Means,ParSimd64,10000000,,,91441708.0,ns,204
Means,ParSimd64,10000000,,,92246333.0,ns,207
Means,ParSimd64,10000000,,,96409916.0,ns,210
Means,ParSimd64,10000000,,,93881666.0,ns,213
Means,ParSimd64,10000000,,,98598458.0,ns,216
Means,ParSimd64,10000000,,,98372459.0,ns,219
Means,ParSimd64,10000000,,,97644708.0,ns,222
Means,ParSimd64,10000000,,,100163750.0,ns,225
Means,ParSimd64,10000000,,,102905708.0,ns,228
Means,ParSimd64,10000000,,,105429000.0,ns,231
Means,ParSimd64,10000000,,,105638584.0,ns,234
Means,ParSimd64,10000000,,,105807417.0,ns,237
Means,ParSimd64,10000000,,,107624458.0,ns,240
Means,ParSimd64,10000000,,,106545375.0,ns,243
Means,ParSimd64,10000000,,,108775500.0,ns,246
Means,ParSimd64,10000000,,,112109125.0,ns,249
Means,ParSimd64,10000000,,,111126041.0,ns,252
Means,ParSimd64,10000000,,,113331333.0,ns,255
Means,ParSimd64,10000000,,,115559000.0,ns,258
Means,ParSimd64,10000000,,,116417125.0,ns,261
Means,ParSimd64,10000000,,,118457792.0,ns,264
Means,ParSimd64,10000000,,,117751833.0,ns,267
Means,ParSimd64,10000000,,,120059500.0,ns,270
Means,ParSimd64,10000000,,,122415209.0,ns,273
Means,ParSimd64,10000000,,,125245333.0,ns,276
Means,ParSimd64,10000000,,,126338750.0,ns,279
Means,ParSimd64,10000000,,,125998250.0,ns,282
Means,ParSimd64,10000000,,,127992667.0,ns,285
Means,ParSimd64,10000000,,,131531791.0,ns,288
Means,ParSimd64,10000000,,,128975167.0,ns,291
Means,ParSimd64,10000000,,,131123875.0,ns,294
Means,ParSimd64,10000000,,,132459458.0,ns,297
Means,ParSimd64,10000000,,,134061416.0,ns,300
Means,ParSimd64,100000000,,,51059291.0,ns,14
Means,ParSimd64,100000000,,,51663042.0,ns,14
Means,ParSimd64,100000000,,,49820792.0,ns,14
Means,ParSimd64,100000000,,,48725792.0,ns,14
Means,ParSimd64,100000000,,,49755333.0,ns,14
Means,ParSimd64,100000000,,,52071667.0,ns,14
Means,ParSimd64,100000000,,,50356709.0,ns,14
Means,ParSimd64,100000000,,,49383708.0,ns,14
Means,ParSimd64,100000000,,,50545167.0,ns,14
Means,ParSimd64,100000000,,,50013791.0,ns,14
Means,ParSimd64,100000000,,,52538333.0,ns,14
Means,ParSimd64,100000000,,,52919291.0,ns,14
Means,ParSimd64,100000000,,,49096292.0,ns,14
Means,ParSimd64,100000000,,,52077625.0,ns,14
Means,ParSimd64,100000000,,,51122417.0,ns,14
Means,ParSimd64,100000000,,,50307709.0,ns,14
Means,ParSimd64,100000000,,,52617417.0,ns,14
Means,ParSimd64,100000000,,,50943083.0,ns,14
Means,ParSimd64,100000000,,,50639500.0,ns,14
Means,ParSimd64,100000000,,,50191875.0,ns,14
Means,ParSimd64,100000000,,,51770959.0,ns,14
Means,ParSimd64,100000000,,,50958500.0,ns,14
Means,ParSimd64,100000000,,,50354959.0,ns,14
Means,ParSimd64,100000000,,,50525625.0,ns,14
Means,ParSimd64,100000000,,,50400333.0,ns,14
Means,ParSimd64,100000000,,,50719250.0,ns,14
Means,ParSimd64,100000000,,,50473833.0,ns,14
Means,ParSimd64,100000000,,,51054125.0,ns,14
Means,ParSimd64,100000000,,,52720792.0,ns,14
Means,ParSimd64,100000000,,,51405208.0,ns,14
Means,ParSimd64,100000000,,,52850042.0,ns,14
Means,ParSimd64,100000000,,,50890000.0,ns,14
Means,ParSimd64,100000000,,,51326208.0,ns,14
Means,ParSimd64,100000000,,,51049458.0,ns,14
Means,ParSimd64,100000000,,,51594583.0,ns,14
Means,ParSimd64,100000000,,,50888292.0,ns,14
Means,ParSimd64,100000000,,,51950958.0,ns,14
Means,ParSimd64,100000000,,,50944334.0,ns,14
Means,ParSimd64,100000000,,,51919583.0,ns,14
Means,ParSimd64,100000000,,,51368417.0,ns,14
Means,ParSimd64,100000000,,,50196166.0,ns,14
Means,ParSimd64,100000000,,,52388042.0,ns,14
Means,ParSimd64,100000000,,,49393583.0,ns,14
Means,ParSimd64,100000000,,,50310167.0,ns,14
Means,ParSimd64,100000000,,,52166583.0,ns,14
Means,ParSimd64,100000000,,,50564708.0,ns,14
Means,ParSimd64,100000000,,,50695000.0,ns,14
Means,ParSimd64,100000000,,,50414875.0,ns,14
Means,ParSimd64,100000000,,,49514792.0,ns,14
Means,ParSimd64,100000000,,,51226166.0,ns,14
Means,ParSimd64,100000000,,,49740166.0,ns,14
Means,ParSimd64,100000000,,,51222125.0,ns,14
Means,ParSimd64,100000000,,,51281292.0,ns,14
Means,ParSimd64,100000000,,,49777333.0,ns,14
Means,ParSimd64,100000000,,,51616458.0,ns,14
Means,ParSimd64,100000000,,,49503333.0,ns,14
Means,ParSimd64,100000000,,,50852208.0,ns,14
Means,ParSimd64,100000000,,,50876750.0,ns,14
Means,ParSimd64,100000000,,,50003208.0,ns,14
Means,ParSimd64,100000000,,,49285500.0,ns,14
Means,ParSimd64,100000000,,,50942791.0,ns,14
Means,ParSimd64,100000000,,,49858042.0,ns,14
Means,ParSimd64,100000000,,,49707167.0,ns,14
Means,ParSimd64,100000000,,,49608000.0,ns,14
Means,ParSimd64,100000000,,,50804958.0,ns,14
Means,ParSimd64,100000000,,,51091292.0,ns,14
Means,ParSimd64,100000000,,,51554375.0,ns,14
Means,ParSimd64,100000000,,,50054500.0,ns,14
Means,ParSimd64,100000000,,,48179250.0,ns,14
Means,ParSimd64,100000000,,,49558041.0,ns,14
Means,ParSimd64,100000000,,,50636292.0,ns,14
Means,ParSimd64,100000000,,,49214792.0,ns,14
Means,ParSimd64,100000000,,,48188417.0,ns,14
Means,ParSimd64,100000000,,,52045416.0,ns,14
Means,ParSimd64,100000000,,,51739750.0,ns,14
Means,ParSimd64,100000000,,,49183750.0,ns,14
Means,ParSimd64,100000000,,,48847833.0,ns,14
Means,ParSimd64,100000000,,,48903125.0,ns,14
Means,ParSimd64,100000000,,,50582709.0,ns,14
Means,ParSimd64,100000000,,,49717791.0,ns,14
Means,ParSimd64,100000000,,,51112875.0,ns,14
Means,ParSimd64,100000000,,,52876125.0,ns,14
Means,ParSimd64,100000000,,,49999708.0,ns,14
Means,ParSimd64,100000000,,,48396750.0,ns,14
Means,ParSimd64,100000000,,,49906292.0,ns,14
Means,ParSimd64,100000000,,,51260000.0,ns,14
Means,ParSimd64,100000000,,,53566542.0,ns,14
Means,ParSimd64,100000000,,,51510792.0,ns,14
Means,ParSimd64,100000000,,,48756792.0,ns,14
Means,ParSimd64,100000000,,,49577958.0,ns,14
Means,ParSimd64,100000000,,,53216583.0,ns,14
Means,ParSimd64,100000000,,,48586125.0,ns,14
Means,ParSimd64,100000000,,,50677250.0,ns,14
Means,ParSimd64,100000000,,,49214792.0,ns,14
Means,ParSimd64,100000000,,,49567084.0,ns,14
Means,ParSimd64,100000000,,,51681042.0,ns,14
Means,ParSimd64,100000000,,,50711500.0,ns,14
Means,ParSimd64,100000000,,,50868084.0,ns,14
Means,ParSimd64,100000000,,,55641542.0,ns,14
Means,ParSimd64,100000000,,,51970583.0,ns,14
Means,ParSimd8,10000,,,1048500.0,ns,11
Means,ParSimd8,10000,,,1727334.0,ns,22
Means,ParSimd8,10000,,,2879708.0,ns,33
Means,ParSimd8,10000,,,3930167.0,ns,44
Means,ParSimd8,10000,,,4920917.0,ns,55
Means,ParSimd8,10000,,,6213750.0,ns,66
Means,ParSimd8,10000,,,7006000.0,ns,77
Means,ParSimd8,10000,,,8359167.0,ns,88
Means,ParSimd8,10000,,,8920000.0,ns,99
Means,ParSimd8,10000,,,9649125.0,ns,110
Means,ParSimd8,10000,,,10860375.0,ns,121
Means,ParSimd8,10000,,,12370917.0,ns,132
Means,ParSimd8,10000,,,12830917.0,ns,143
Means,ParSimd8,10000,,,14584292.0,ns,154
Means,ParSimd8,10000,,,14375834.0,ns,165
Means,ParSimd8,10000,,,15432875.0,ns,176
Means,ParSimd8,10000,,,16720000.0,ns,187
Means,ParSimd8,10000,,,17919166.0,ns,198
Means,ParSimd8,10000,,,18240958.0,ns,209
Means,ParSimd8,10000,,,19814042.0,ns,220
Means,ParSimd8,10000,,,20886458.0,ns,231
Means,ParSimd8,10000,,,22016500.0,ns,242
Means,ParSimd8,10000,,,22972459.0,ns,253
Means,ParSimd8,10000,,,23802875.0,ns,264
Means,ParSimd8,10000,,,25483958.0,ns,275
Means,ParSimd8,10000,,,27684791.0,ns,286
Means,ParSimd8,10000,,,27101667.0,ns,297
Means,ParSimd8,10000,,,27602875.0,ns,308
Means,ParSimd8,10000,,,29524833.0,ns,319
Means,ParSimd8,10000,,,28678917.0,ns,330
Means,ParSimd8,10000,,,30452458.0,ns,341
Means,ParSimd8,10000,,,32203625.0,ns,352
Means,ParSimd8,10000,,,34596125.0,ns,363
Means,ParSimd8,10000,,,35352125.0,ns,374
Means,ParSimd8,10000,,,35340666.0,ns,385
Means,ParSimd8,10000,,,34537208.0,ns,396
Means,ParSimd8,10000,,,36209917.0,ns,407
Means,ParSimd8,10000,,,35979375.0,ns,418
Means,ParSimd8,10000,,,38342417.0,ns,429
Means,ParSimd8,10000,,,39307250.0,ns,440
Means,ParSimd8,10000,,,42689000.0,ns,451
Means,ParSimd8,10000,,,43367833.0,ns,462
Means,ParSimd8,10000,,,44203167.0,ns,473
Means,ParSimd8,10000,,,42933250.0,ns,484
Means,ParSimd8,10000,,,44723667.0,ns,495
Means,ParSimd8,10000,,,46010584.0,ns,506
Means,ParSimd8,10000,,,48587958.0,ns,517
Means,ParSimd8,10000,,,49557791.0,ns,528
Means,ParSimd8,10000,,,48877917.0,ns,539
Means,ParSimd8,10000,,,48298625.0,ns,550
Means,ParSimd8,10000,,,52327875.0,ns,561
Means,ParSimd8,10000,,,53501292.0,ns,572
Means,ParSimd8,10000,,,54098333.0,ns,583
Means,ParSimd8,10000,,,53812167.0,ns,594
Means,ParSimd8,10000,,,54262375.0,ns,605
Means,ParSimd8,10000,,,55488875.0,ns,616
Means,ParSimd8,10000,,,55849667.0,ns,627
Means,ParSimd8,10000,,,59492458.0,ns,638
Means,ParSimd8,10000,,,56366125.0,ns,649
Means,ParSimd8,10000,,,59969458.0,ns,660
Means,ParSimd8,10000,,,60727167.0,ns,671
Means,ParSimd8,10000,,,61123000.0,ns,682
Means,ParSimd8,10000,,,62516209.0,ns,693
Means,ParSimd8,10000,,,64379584.0,ns,704
Means,ParSimd8,10000,,,66234583.0,ns,715
Means,ParSimd8,10000,,,66268917.0,ns,726
Means,ParSimd8,10000,,,66380833.0,ns,737
Means,ParSimd8,10000,,,66899666.0,ns,748
Means,ParSimd8,10000,,,68014125.0,ns,759
Means,ParSimd8,10000,,,69883708.0,ns,770
Means,ParSimd8,10000,,,71830584.0,ns,781
Means,ParSimd8,10000,,,71406417.0,ns,792
Means,ParSimd8,10000,,,73411250.0,ns,803
Means,ParSimd8,10000,,,75024250.0,ns,814
Means,ParSimd8,10000,,,74394375.0,ns,825
Means,ParSimd8,10000,,,74178666.0,ns,836
Means,ParSimd8,10000,,,75415125.0,ns,847
Means,ParSimd8,10000,,,77930667.0,ns,858
Means,ParSimd8,10000,,,82933500.0,ns,869
Means,ParSimd8,10000,,,82794625.0,ns,880
Means,ParSimd8,10000,,,79799708.0,ns,891
Means,ParSimd8,10000,,,84413542.0,ns,902
Means,ParSimd8,10000,,,84385417.0,ns,913
Means,ParSimd8,10000,,,84763208.0,ns,924
Means,ParSimd8,10000,,,86530500.0,ns,935
Means,ParSimd8,10000,,,84698792.0,ns,946
Means,ParSimd8,10000,,,87077250.0,ns,957
Means,ParSimd8,10000,,,88152458.0,ns,968
Means,ParSimd8,10000,,,88161125.0,ns,979
Means,ParSimd8,10000,,,89087958.0,ns,990
Means,ParSimd8,10000,,,89732250.0,ns,1001
Means,ParSimd8,10000,,,91401875.0,ns,1012
Means,ParSimd8,10000,,,92165167.0,ns,1023
Means,ParSimd8,10000,,,95024292.0,ns,1034
Means,ParSimd8,10000,,,93709833.0,ns,1045
Means,ParSimd8,10000,,,97198500.0,ns,1056
Means,ParSimd8,10000,,,96838083.0,ns,1067
Means,ParSimd8,10000,,,86531541.0,ns,1078
Means,ParSimd8,10000,,,99197458.0,ns,1089
Means,ParSimd8,10000,,,100876625.0,ns,1100
Means,ParSimd8,100000,,,907583.0,ns,8
Means,ParSimd8,100000,,,2230333.0,ns,16
Means,ParSimd8,100000,,,3282041.0,ns,24
Means,ParSimd8,100000,,,4349792.0,ns,32
Means,ParSimd8,100000,,,6429709.0,ns,40
Means,ParSimd8,100000,,,6192084.0,ns,48
Means,ParSimd8,100000,,,7445333.0,ns,56
Means,ParSimd8,100000,,,8737625.0,ns,64
Means,ParSimd8,100000,,,9932500.0,ns,72
Means,ParSimd8,100000,,,11189208.0,ns,80
Means,ParSimd8,100000,,,11214459.0,ns,88
Means,ParSimd8,100000,,,12379792.0,ns,96
Means,ParSimd8,100000,,,14338125.0,ns,104
Means,ParSimd8,100000,,,15358833.0,ns,112
Means,ParSimd8,100000,,,16385125.0,ns,120
Means,ParSimd8,100000,,,18053833.0,ns,128
Means,ParSimd8,100000,,,19175166.0,ns,136
Means,ParSimd8,100000,,,19619791.0,ns,144
Means,ParSimd8,100000,,,20342625.0,ns,152
Means,ParSimd8,100000,,,21519875.0,ns,160
Means,ParSimd8,100000,,,22794917.0,ns,168
Means,ParSimd8,100000,,,24515625.0,ns,176
Means,ParSimd8,100000,,,24916750.0,ns,184
Means,ParSimd8,100000,,,26043250.0,ns,192
Means,ParSimd8,100000,,,27450000.0,ns,200
Means,ParSimd8,100000,,,28165625.0,ns,208
Means,ParSimd8,100000,,,28898125.0,ns,216
Means,ParSimd8,100000,,,30456458.0,ns,224
Means,ParSimd8,100000,,,31448583.0,ns,232
Means,ParSimd8,100000,,,33583959.0,ns,240
Means,ParSimd8,100000,,,35462875.0,ns,248
Means,ParSimd8,100000,,,33805292.0,ns,256
Means,ParSimd8,100000,,,37205958.0,ns,264
Means,ParSimd8,100000,,,37346625.0,ns,272
Means,ParSimd8,100000,,,39486083.0,ns,280
Means,ParSimd8,100000,,,41225750.0,ns,288
Means,ParSimd8,100000,,,41665042.0,ns,296
Means,ParSimd8,100000,,,44234667.0,ns,304
Means,ParSimd8,100000,,,44409167.0,ns,312
Means,ParSimd8,100000,,,45183750.0,ns,320
Means,ParSimd8,100000,,,46697167.0,ns,328
Means,ParSimd8,100000,,,47343750.0,ns,336
Means,ParSimd8,100000,,,48585416.0,ns,344
Means,ParSimd8,100000,,,51807458.0,ns,352
Means,ParSimd8,100000,,,50668291.0,ns,360
Means,ParSimd8,100000,,,52195667.0,ns,368
Means,ParSimd8,100000,,,53141792.0,ns,376
Means,ParSimd8,100000,,,53940333.0,ns,384
Means,ParSimd8,100000,,,54122708.0,ns,392
Means,ParSimd8,100000,,,54779958.0,ns,400
Means,ParSimd8,100000,,,58468875.0,ns,408
Means,ParSimd8,100000,,,58030584.0,ns,416
Means,ParSimd8,100000,,,58172709.0,ns,424
Means,ParSimd8,100000,,,61177292.0,ns,432
Means,ParSimd8,100000,,,58778459.0,ns,440
Means,ParSimd8,100000,,,62533584.0,ns,448
Means,ParSimd8,100000,,,61049334.0,ns,456
Means,ParSimd8,100000,,,62598583.0,ns,464
Means,ParSimd8,100000,,,66053083.0,ns,472
Means,ParSimd8,100000,,,64746833.0,ns,480
Means,ParSimd8,100000,,,66424000.0,ns,488
Means,ParSimd8,100000,,,67732875.0,ns,496
Means,ParSimd8,100000,,,67892792.0,ns,504
Means,ParSimd8,100000,,,70358625.0,ns,512
Means,ParSimd8,100000,,,70320875.0,ns,520
Means,ParSimd8,100000,,,71729792.0,ns,528
Means,ParSimd8,100000,,,73506458.0,ns,536
Means,ParSimd8,100000,,,73970458.0,ns,544
Means,ParSimd8,100000,,,76777584.0,ns,552
Means,ParSimd8,100000,,,77011625.0,ns,560
Means,ParSimd8,100000,,,78875500.0,ns,568
Means,ParSimd8,100000,,,78770834.0,ns,576
Means,ParSimd8,100000,,,80060500.0,ns,584
Means,ParSimd8,100000,,,83267708.0,ns,592
Means,ParSimd8,100000,,,84629459.0,ns,600
Means,ParSimd8,100000,,,82966292.0,ns,608
Means,ParSimd8,100000,,,87871334.0,ns,616
Means,ParSimd8,100000,,,88843709.0,ns,624
Means,ParSimd8,100000,,,88299250.0,ns,632
Means,ParSimd8,100000,,,88067750.0,ns,640
Means,ParSimd8,100000,,,89641291.0,ns,648
Means,ParSimd8,100000,,,90618083.0,ns,656
Means,ParSimd8,100000,,,93407209.0,ns,664
Means,ParSimd8,100000,,,91430500.0,ns,672
Means,ParSimd8,100000,,,92337792.0,ns,680
Means,ParSimd8,100000,,,93783250.0,ns,688
Means,ParSimd8,100000,,,92354292.0,ns,696
Means,ParSimd8,100000,,,94778125.0,ns,704
Means,ParSimd8,100000,,,95953958.0,ns,712
Means,ParSimd8,100000,,,102521083.0,ns,720
Means,ParSimd8,100000,,,102241208.0,ns,728
Means,ParSimd8,100000,,,96299083.0,ns,736
Means,ParSimd8,100000,,,101512167.0,ns,744
Means,ParSimd8,100000,,,98567000.0,ns,752
Means,ParSimd8,100000,,,103846750.0,ns,760
Means,ParSimd8,100000,,,105247959.0,ns,768
Means,ParSimd8,100000,,,106001791.0,ns,776
Means,ParSimd8,100000,,,107218167.0,ns,784
Means,ParSimd8,100000,,,110054083.0,ns,792
Means,ParSimd8,100000,,,112217333.0,ns,800
Means,ParSimd8,1000000,,,1205459.0,ns,5
Means,ParSimd8,1000000,,,2293334.0,ns,10
Means,ParSimd8,1000000,,,2802917.0,ns,15
Means,ParSimd8,1000000,,,4147917.0,ns,20
Means,ParSimd8,1000000,,,5392334.0,ns,25
Means,ParSimd8,1000000,,,6370000.0,ns,30
Means,ParSimd8,1000000,,,7661750.0,ns,35
Means,ParSimd8,1000000,,,8055500.0,ns,40
Means,ParSimd8,1000000,,,10057000.0,ns,45
Means,ParSimd8,1000000,,,11129334.0,ns,50
Means,ParSimd8,1000000,,,12337792.0,ns,55
Means,ParSimd8,1000000,,,13416750.0,ns,60
Means,ParSimd8,1000000,,,14612875.0,ns,65
Means,ParSimd8,1000000,,,15171833.0,ns,70
Means,ParSimd8,1000000,,,16297541.0,ns,75
Means,ParSimd8,1000000,,,17996583.0,ns,80
Means,ParSimd8,1000000,,,18097666.0,ns,85
Means,ParSimd8,1000000,,,19713833.0,ns,90
Means,ParSimd8,1000000,,,20544333.0,ns,95
Means,ParSimd8,1000000,,,21807333.0,ns,100
Means,ParSimd8,1000000,,,22745167.0,ns,105
Means,ParSimd8,1000000,,,25460875.0,ns,110
Means,ParSimd8,1000000,,,26003958.0,ns,115
Means,ParSimd8,1000000,,,27605833.0,ns,120
Means,ParSimd8,1000000,,,27447083.0,ns,125
Means,ParSimd8,1000000,,,27681292.0,ns,130
Means,ParSimd8,1000000,,,30408375.0,ns,135
Means,ParSimd8,1000000,,,30894292.0,ns,140
Means,ParSimd8,1000000,,,31497291.0,ns,145
Means,ParSimd8,1000000,,,31327916.0,ns,150
Means,ParSimd8,1000000,,,32069375.0,ns,155
Means,ParSimd8,1000000,,,36153208.0,ns,160
Means,ParSimd8,1000000,,,36168167.0,ns,165
Means,ParSimd8,1000000,,,36364333.0,ns,170
Means,ParSimd8,1000000,,,38854750.0,ns,175
Means,ParSimd8,1000000,,,39956125.0,ns,180
Means,ParSimd8,1000000,,,41008292.0,ns,185
Means,ParSimd8,1000000,,,41711167.0,ns,190
Means,ParSimd8,1000000,,,43074334.0,ns,195
Means,ParSimd8,1000000,,,45653875.0,ns,200
Means,ParSimd8,1000000,,,43327750.0,ns,205
Means,ParSimd8,1000000,,,46695250.0,ns,210
Means,ParSimd8,1000000,,,48299041.0,ns,215
Means,ParSimd8,1000000,,,49080916.0,ns,220
Means,ParSimd8,1000000,,,49755083.0,ns,225
Means,ParSimd8,1000000,,,50675917.0,ns,230
Means,ParSimd8,1000000,,,52282125.0,ns,235
Means,ParSimd8,1000000,,,53390833.0,ns,240
Means,ParSimd8,1000000,,,53980875.0,ns,245
Means,ParSimd8,1000000,,,54529000.0,ns,250
Means,ParSimd8,1000000,,,53764834.0,ns,255
Means,ParSimd8,1000000,,,55842250.0,ns,260
Means,ParSimd8,1000000,,,59204583.0,ns,265
Means,ParSimd8,1000000,,,59094875.0,ns,270
Means,ParSimd8,1000000,,,59489667.0,ns,275
Means,ParSimd8,1000000,,,65548375.0,ns,280
Means,ParSimd8,1000000,,,62705333.0,ns,285
Means,ParSimd8,1000000,,,63768917.0,ns,290
Means,ParSimd8,1000000,,,65296625.0,ns,295
Means,ParSimd8,1000000,,,64775125.0,ns,300
Means,ParSimd8,1000000,,,68283084.0,ns,305
Means,ParSimd8,1000000,,,69467875.0,ns,310
Means,ParSimd8,1000000,,,69678334.0,ns,315
Means,ParSimd8,1000000,,,69294500.0,ns,320
Means,ParSimd8,1000000,,,70302583.0,ns,325
Means,ParSimd8,1000000,,,72767917.0,ns,330
Means,ParSimd8,1000000,,,73449416.0,ns,335
Means,ParSimd8,1000000,,,76988291.0,ns,340
Means,ParSimd8,1000000,,,77021875.0,ns,345
Means,ParSimd8,1000000,,,78551125.0,ns,350
Means,ParSimd8,1000000,,,79241917.0,ns,355
Means,ParSimd8,1000000,,,80043708.0,ns,360
Means,ParSimd8,1000000,,,82258000.0,ns,365
Means,ParSimd8,1000000,,,84525542.0,ns,370
Means,ParSimd8,1000000,,,84139875.0,ns,375
Means,ParSimd8,1000000,,,85942208.0,ns,380
Means,ParSimd8,1000000,,,87003875.0,ns,385
Means,ParSimd8,1000000,,,83941000.0,ns,390
Means,ParSimd8,1000000,,,86575833.0,ns,395
Means,ParSimd8,1000000,,,84996500.0,ns,400
Means,ParSimd8,1000000,,,90544000.0,ns,405
Means,ParSimd8,1000000,,,89266542.0,ns,410
Means,ParSimd8,1000000,,,91148458.0,ns,415
Means,ParSimd8,1000000,,,90928208.0,ns,420
Means,ParSimd8,1000000,,,91979458.0,ns,425
Means,ParSimd8,1000000,,,94174834.0,ns,430
Means,ParSimd8,1000000,,,95552834.0,ns,435
Means,ParSimd8,1000000,,,95402875.0,ns,440
Means,ParSimd8,1000000,,,99209208.0,ns,445
Means,ParSimd8,1000000,,,100713959.0,ns,450
Means,ParSimd8,1000000,,,99349917.0,ns,455
Means,ParSimd8,1000000,,,100375208.0,ns,460
Means,ParSimd8,1000000,,,100796250.0,ns,465
Means,ParSimd8,1000000,,,104648083.0,ns,470
Means,ParSimd8,1000000,,,104757750.0,ns,475
Means,ParSimd8,1000000,,,106223375.0,ns,480
Means,ParSimd8,1000000,,,108546416.0,ns,485
Means,ParSimd8,1000000,,,107926208.0,ns,490
Means,ParSimd8,1000000,,,109409417.0,ns,495
Means,ParSimd8,1000000,,,110754750.0,ns,500
Means,ParSimd8,10000000,,,1101333.0,ns,2
Means,ParSimd8,10000000,,,2266292.0,ns,4
Means,ParSimd8,10000000,,,3395583.0,ns,6
Means,ParSimd8,10000000,,,4661417.0,ns,8
Means,ParSimd8,10000000,,,6029500.0,ns,10
Means,ParSimd8,10000000,,,6964042.0,ns,12
Means,ParSimd8,10000000,,,7620041.0,ns,14
Means,ParSimd8,10000000,,,9828333.0,ns,16
Means,ParSimd8,10000000,,,11257667.0,ns,18
Means,ParSimd8,10000000,,,11938500.0,ns,20
Means,ParSimd8,10000000,,,13568750.0,ns,22
Means,ParSimd8,10000000,,,14253667.0,ns,24
Means,ParSimd8,10000000,,,15285042.0,ns,26
Means,ParSimd8,10000000,,,16927917.0,ns,28
Means,ParSimd8,10000000,,,17539791.0,ns,30
Means,ParSimd8,10000000,,,19282875.0,ns,32
Means,ParSimd8,10000000,,,20143542.0,ns,34
Means,ParSimd8,10000000,,,21143625.0,ns,36
Means,ParSimd8,10000000,,,22894709.0,ns,38
Means,ParSimd8,10000000,,,24037167.0,ns,40
Means,ParSimd8,10000000,,,24530334.0,ns,42
Means,ParSimd8,10000000,,,25467708.0,ns,44
Means,ParSimd8,10000000,,,28304709.0,ns,46
Means,ParSimd8,10000000,,,28725333.0,ns,48
Means,ParSimd8,10000000,,,30274833.0,ns,50
Means,ParSimd8,10000000,,,31289500.0,ns,52
Means,ParSimd8,10000000,,,32692917.0,ns,54
Means,ParSimd8,10000000,,,33136833.0,ns,56
Means,ParSimd8,10000000,,,34037000.0,ns,58
Means,ParSimd8,10000000,,,35425042.0,ns,60
Means,ParSimd8,10000000,,,36658000.0,ns,62
Means,ParSimd8,10000000,,,37912791.0,ns,64
Means,ParSimd8,10000000,,,39211459.0,ns,66
Means,ParSimd8,10000000,,,40141334.0,ns,68
Means,ParSimd8,10000000,,,40654750.0,ns,70
Means,ParSimd8,10000000,,,43079292.0,ns,72
Means,ParSimd8,10000000,,,43940125.0,ns,74
Means,ParSimd8,10000000,,,44402875.0,ns,76
Means,ParSimd8,10000000,,,46923541.0,ns,78
Means,ParSimd8,10000000,,,48017791.0,ns,80
Means,ParSimd8,10000000,,,47735958.0,ns,82
Means,ParSimd8,10000000,,,50505750.0,ns,84
Means,ParSimd8,10000000,,,50313750.0,ns,86
Means,ParSimd8,10000000,,,52095625.0,ns,88
Means,ParSimd8,10000000,,,53829000.0,ns,90
Means,ParSimd8,10000000,,,54518708.0,ns,92
Means,ParSimd8,10000000,,,56206500.0,ns,94
Means,ParSimd8,10000000,,,57770834.0,ns,96
Means,ParSimd8,10000000,,,61152834.0,ns,98
Means,ParSimd8,10000000,,,60084042.0,ns,100
Means,ParSimd8,10000000,,,59671791.0,ns,102
Means,ParSimd8,10000000,,,62419458.0,ns,104
Means,ParSimd8,10000000,,,62810917.0,ns,106
Means,ParSimd8,10000000,,,65659083.0,ns,108
Means,ParSimd8,10000000,,,65753458.0,ns,110
Means,ParSimd8,10000000,,,66785750.0,ns,112
Means,ParSimd8,10000000,,,68355167.0,ns,114
Means,ParSimd8,10000000,,,67956416.0,ns,116
Means,ParSimd8,10000000,,,69702125.0,ns,118
Means,ParSimd8,10000000,,,71657542.0,ns,120
Means,ParSimd8,10000000,,,72917166.0,ns,122
Means,ParSimd8,10000000,,,74181042.0,ns,124
Means,ParSimd8,10000000,,,77614542.0,ns,126
Means,ParSimd8,10000000,,,75504083.0,ns,128
Means,ParSimd8,10000000,,,77285333.0,ns,130
Means,ParSimd8,10000000,,,78004750.0,ns,132
Means,ParSimd8,10000000,,,81128833.0,ns,134
Means,ParSimd8,10000000,,,80894584.0,ns,136
Means,ParSimd8,10000000,,,81697667.0,ns,138
Means,ParSimd8,10000000,,,83969458.0,ns,140
Means,ParSimd8,10000000,,,82518417.0,ns,142
Means,ParSimd8,10000000,,,85610917.0,ns,144
Means,ParSimd8,10000000,,,87128583.0,ns,146
Means,ParSimd8,10000000,,,86803666.0,ns,148
